GEOID10,nitr_mean,canrate,predicted_cancer,residual
55037190100,3.246633537104841,0.03,0.0850010728067871,-0.05500107280678711
55037190200,2.89887963811742,0.11,0.0841703153833907,0.025829684616609297
55019950300,4.671277379958937,0.09,0.08840443780598105,0.0015955621940189485
55019950700,4.365397038643975,0.01,0.08767371310394795,-0.07767371310394795
55019950600,3.733520393471423,0.13,0.08616420820644313,0.04383579179355687
55019950800,4.460174336487364,0.28,0.08790012880764562,0.1920998711923544
55019950200,5.144490215210931,0.14,0.08953490701675551,0.0504650929832445
55019950500,5.136950867876207,0.1,0.08951689609355917,0.010483103906440833
55019950400,4.922941870829529,0.15,0.08900564499475676,0.060994355005243237
55019950100,5.344400506651578,0.05,0.09001247738796121,-0.04001247738796121
55031990000,1.940362075622985,0.07,0.08188049035823153,-0.011880490358231521
55031020900,0.033675600027745,0.01,0.07732556243850874,-0.06732556243850875
55049950600,6.179992655244638,0.15,0.0920086430165759,0.0579913569834241
55049950400,7.778286154870896,0.13,0.09582684374256906,0.03417315625743095
55049950300,5.424746347097693,0.52,0.09020441744552488,0.42979558255447514
55031020800,0.456647496736279,0.02,0.07833600989604071,-0.05833600989604071
55031020700,0.865742179665965,0.04,0.0793133057529827,-0.039313305752982704
55031030200,1.2196198134641,0.11,0.08015869230970507,0.02984130769029493
55031030300,2.049311463582521,0.54,0.08214076209949862,0.4578592379005014
55031030100,1.52898306535192,0.16,0.08089773741827236,0.07910226258172764
55031021000,0.690446111300369,0.01,0.0788945368750177,-0.0688945368750177
55059002300,4.900708972212092,0.01,0.08895253230321301,-0.07895253230321302
55059002200,4.700958045802357,0.01,0.08847534264285725,-0.07847534264285726
55059002100,4.713703306731831,0.01,0.08850579009480852,-0.07850579009480853
55059001800,4.607668910653893,0.01,0.08825248204583022,-0.07825248204583023
55059001700,4.721171909407523,0.01,0.08852363201443414,-0.07852363201443414
55059001300,5.400025149734915,0.01,0.09014536039890605,-0.08014536039890606
55059001200,4.848173355799705,0.01,0.08882702874033599,-0.078827028740336
55059001100,4.711331423286997,0.01,0.08850012384696784,-0.07850012384696785
55059000900,4.750952265234158,0.01,0.08859477500304304,-0.07859477500304304
55059000800,4.959472400036242,0.01,0.08909291363044264,-0.07909291363044264
55047100600,3.700492560318554,0.44,0.08608530724328978,0.3539146927567102
55047100500,4.208939972928227,0.28,0.0872999491600651,0.1927000508399349
55047100400,2.647228400019316,0.28,0.08356913985447319,0.19643086014552685
55047100300,2.925359273489052,0.49,0.08423357320369945,0.40576642679630054
55015020800,0.568416285289709,0.01,0.0786030169693335,-0.0686030169693335
55015020700,1.12038058581932,0.01,0.0799216173975385,-0.06992161739753851
55047100200,2.078872550423359,0.01,0.08221138127129857,-0.07221138127129857
55047100100,1.816510050981478,0.08,0.08158461735961613,-0.001584617359616125
55015020308,0.848366097731924,0.03,0.07927179562441684,-0.049271795624416845
55015020304,0.620410534870745,0.01,0.0787272272483243,-0.06872722724832431
55015020306,1.41777473957482,0.14,0.08063206924761541,0.0593679307523846
55061960500,2.780053788986948,0.14,0.08388644953301791,0.056113550466982104
55051180300,1.110409632724664,0.11,0.07989779755446602,0.03010220244553398
55061960400,2.53134789404366,0.24,0.0832923102032557,0.1567076897967443
55051180100,1.77377985533713,0.01,0.08148253819576466,-0.07148253819576467
55061960200,2.998257967475287,0.14,0.08440772259889331,0.0555922774011067
55051180200,1.385357620377211,0.12,0.08055462723331462,0.039445372766685374
55051990000,1.566561287931122,0.05,0.08098750891316175,-0.03098750891316175
55057100300,4.170712507972808,0.09,0.08720862667487712,0.002791373325122873
55057100500,4.329581854679086,0.01,0.0875881533732425,-0.0775881533732425
55057100600,4.448248146880103,0.08,0.08787163805433441,-0.007871638054334412
55055101702,3.368990275089621,0.26,0.08529337368013289,0.1747066263198671
55055100300,3.674744890994539,0.05,0.08602379803379316,-0.03602379803379316
55055100200,3.364941004081301,0.01,0.08528370028190702,-0.07528370028190702
55055100100,3.486577074498182,0.02,0.08557427953564313,-0.06557427953564313
55055100400,4.566782550403557,0.39,0.08815480766347958,0.3018451923365204
55061960100,2.864987854852471,0.01,0.08408935050960646,-0.07408935050960647
55057100200,4.041904890566244,0.11,0.08690091514479195,0.02309908485520805
55057100400,4.258281047474699,0.04,0.087417821207157,-0.047417821207157006
55057100700,4.623820464467147,0.13,0.08829106687052612,0.04170893312947388
55057100100,3.503596573304391,0.38,0.0856149378144343,0.2943850621855657
55055101100,4.896372084975524,0.03,0.088942171811852,-0.058942171811852004
55055101202,5.548793012189062,0.07,0.09050075542526367,-0.020500755425263667
55055101500,5.270224505982465,0.02,0.0898352766049559,-0.06983527660495589
55055101400,5.52298008753265,0.01,0.09043909032577714,-0.08043909032577715
55055101300,5.418633079970262,0.01,0.09018981331869234,-0.08018981331869235
55055100900,4.811357596596218,0.47,0.08873907871203918,0.3812609212879608
55055101701,3.923002157647235,0.18,0.08661686562493838,0.09338313437506161
55055100800,3.704010238153345,0.35,0.08609371070614921,0.26390628929385074
55055101600,5.916010695875524,0.33,0.09137801033919346,0.23862198966080655
55055100601,5.542055746508499,0.14,0.09048466061369198,0.04951533938630803
55055101000,4.655974886624821,0.01,0.08836788132172363,-0.07836788132172363
55055100700,4.363236043620438,0.22,0.08766855065238967,0.13233144934761032
55055100602,5.404722612359271,0.27,0.09015658227724495,0.17984341772275508
55055101201,6.239146349315837,0.27,0.09214995665997158,0.17785004334002844
55055100500,4.922324773593948,0.04,0.08900417079673652,-0.04900417079673652
55063001200,3.903336823618037,0.0,0.08656988664849585,-0.08656988664849585
55063001000,4.372342700116029,0.01,0.08769030575710039,-0.0776903057571004
55015020600,2.936240344114484,0.14,0.08425956724782922,0.05574043275217079
55015020500,1.976801676647667,0.11,0.0819675417734565,0.028032458226543502
55015020200,1.897529350625653,0.35,0.08177816625961051,0.26822183374038944
55063001101,3.97039245317343,0.01,0.08673007741039922,-0.07673007741039922
55063000800,4.644146909696804,0.01,0.08833962519097908,-0.07833962519097909
55063000500,4.874668439061824,0.0,0.08889032346447165,-0.08889032346447165
55063000600,4.994899358958923,0.01,0.08917754592126402,-0.07917754592126403
55063000100,4.719404083248853,0.02,0.08851940881317352,-0.06851940881317352
55063010600,4.377643585315301,0.12,0.0877029691657428,0.032297030834257195
55063000400,4.617962621281281,0.02,0.08827707293192207,-0.06827707293192206
55063010203,4.456679770179012,0.06,0.08789178055645228,-0.027891780556452278
55063010300,4.638586961939914,0.03,0.0883263429017332,-0.058326342901733205
55063010402,4.406169702180856,0.02,0.08777111587356042,-0.06777111587356041
55083101200,2.454280909090651,0.05,0.0831082030802733,-0.03310820308027329
55083100800,2.546732656743493,0.06,0.0833290632227252,-0.023329063222725197
55083100700,2.454182392732575,0.05,0.08310796773224115,-0.033107967732241145
55083100500,2.705852303391412,0.19,0.08370918786847577,0.10629081213152423
55083100600,2.126458048446857,0.17,0.08232505938057108,0.08767494061942893
55083100300,2.860559826456159,0.25,0.08407877228899711,0.16592122771100287
55083101300,2.197565420475372,0.11,0.0824949294448404,0.027505070555159605
55083101100,2.282410994090592,0.12,0.08269761902022232,0.03730238097977767
55083101000,1.96480018086001,0.05,0.0819388711194495,-0.0319388711194495
55083100900,2.229044812147425,0.04,0.08257013129992156,-0.042570131299921564
55083990000,2.16016494492606,0.13,0.08240558257398829,0.04759441742601171
55093960400,5.836421079959723,0.0,0.09118787684409867,-0.09118787684409867
55093960600,5.123053202600319,0.09,0.08948369563590956,0.0005163043640904336
55093960700,5.232502075482468,0.07,0.08974516060839144,-0.019745160608391432
55015020400,2.182762947793168,0.32,0.08245956747161402,0.23754043252838597
55015020100,2.103537648734917,0.12,0.08227030430158175,0.03772969569841825
55063001102,3.934034804852293,0.01,0.08664322177390466,-0.07664322177390466
55063010500,4.400933473996388,0.01,0.08775860692557304,-0.07775860692557304
55063000200,4.773550405838513,0.02,0.08864876022971249,-0.06864876022971249
55063000900,4.309934514662157,0.03,0.08754121738311677,-0.057541217383116766
55063000700,4.484460768929833,0.01,0.087958147234177,-0.077958147234177
55063010401,4.319246385879222,0.1,0.08756346273007568,0.01243653726992433
55063010700,4.259142117766663,0.25,0.08741987823811827,0.16258012176188175
55063000300,4.73148170602616,0.02,0.08854826132872674,-0.06854826132872674
55063010201,4.491983946879641,0.41,0.08797611952995148,0.3220238804700485
55063010102,4.038078867075033,0.02,0.08689177506778155,-0.06689177506778154
55063010202,4.517538970531608,0.3,0.08803716852369609,0.2119628314763039
55093960300,5.809558264161872,0.01,0.09112370363510698,-0.08112370363510699
55093960100,4.858109786643696,0.07,0.08885076611239637,-0.01885076611239636
55093960800,5.124923751971222,0.14,0.08948816423505462,0.05051183576494539
55093960200,5.300134762392178,0.14,0.08990672991610614,0.05009327008389387
55093960500,5.529284365619373,0.08,0.09045415076315814,-0.010454150763158143
55085970602,1.524918336693857,0.24,0.08088802709290546,0.15911197290709453
55085970601,2.336052912958833,0.03,0.082825765454913,-0.05282576545491301
55085971001,2.578520377506362,0.28,0.08340500165238335,0.19659499834761668
55085970101,1.922812079708225,0.07,0.08183856476248921,-0.011838564762489207
55085971002,1.889911268560713,0.19,0.08175996724517554,0.10824003275482447
55085970102,2.453143318280855,0.46,0.08310548546297905,0.37689451453702094
55085970800,1.111453128332664,0.06,0.07990029038553176,-0.01990029038553176
55085971400,2.664384295706099,0.01,0.08361012397496273,-0.07361012397496274
55085971100,2.627150508655952,0.03,0.08352117531016519,-0.05352117531016519
55085970900,1.453974782540679,0.11,0.0807185483769903,0.0292814516230097
55085971500,2.577913464971798,0.0,0.08340355178483361,-0.08340355178483361
55023960500,4.395428025340422,0.01,0.08774545483050411,-0.07774545483050412
55011960200,4.948488049149145,0.01,0.08906667285768,-0.07906667285768
55023960200,4.184974650978604,0.15,0.08724269784190102,0.06275730215809898
55023960400,4.35022745237861,0.14,0.08763747412449582,0.05236252587550419
55023960300,4.519294265639783,0.16,0.08804136178923706,0.07195863821076294
55023960100,4.266347748911707,0.11,0.08743709193890331,0.02256290806109669
55011960400,4.664840033859358,0.02,0.08838905947931161,-0.0683890594793116
55023960600,4.200568205499547,0.0,0.08727994964903568,-0.08727994964903568
55011960100,4.757901028727129,0.12,0.0886113750666858,0.031388624933314194
55011960300,5.030167799485393,0.1,0.0892617995237809,0.010738200476219109
55085970500,2.518300271655697,0.03,0.0832611404329439,-0.0532611404329439
55085970400,2.740816478683676,0.03,0.08379271460465776,-0.05379271460465776
55085971300,0.802952061414028,0.03,0.07916330497080422,-0.04916330497080422
55095960600,3.249681916896995,0.06,0.08500835515257543,-0.025008355152575434
55095961000,4.482697937035581,0.06,0.08795393596383146,-0.02795393596383146
55059002906,4.609418205556401,0.05,0.08825666097733954,-0.03825666097733954
55059000700,5.042593259634314,0.01,0.08929148299616722,-0.07929148299616723
55059000500,4.764391095269426,0.01,0.088626879338454,-0.07862687933845401
55059000400,5.1580491423956,0.01,0.0895672982550558,-0.0795672982550558
55059002700,4.504405252818833,0.18,0.08800579307824902,0.09199420692175098
55059002800,4.50041713015615,0.39,0.08799626575873633,0.3020037342412637
55059002000,4.693094352299015,0.03,0.08845655688151213,-0.058456556881512134
55011960500,4.612378408486705,0.12,0.0882637326753601,0.0317362673246399
55095961100,4.622745269815585,0.17,0.08828849831287376,0.08171150168712625
55095960200,2.426581949920844,0.07,0.0830420323888226,-0.013042032388822594
55095960800,4.434832300572667,0.08,0.08783958862528847,-0.007839588625288468
55095960100,2.710795150774,0.2,0.08372099595220324,0.11627900404779677
55095960700,3.335307793289645,0.07,0.08521290881151396,-0.01521290881151395
55095960500,3.849162080657975,0.06,0.08644046733786925,-0.026440467337869256
55095960300,3.055187721664492,0.13,0.08454372342028606,0.04545627657971395
