GEOID10,canrate,nitr_mean,nitr_min,nitr_max,nitr_std,nitr_count
55025011700,0.26,9.309618416961289,7.942716549533266,11.375869298295987,0.8152581651668207,154
55025011600,0.05,10.51074504018296,9.597261070729049,11.356357788790422,0.624853824169334,21
55025010901,0.03,9.734805413035842,8.735021586058753,10.651638259397016,0.5743409816767943,17
55025012800,0.15,8.643938964485837,8.575242728798901,8.728919297568858,0.036822704053732405,54
55025012700,0.57,8.719212456022975,8.405612898481978,9.340822432064435,0.17755604675525014,226
55025010600,0.2,9.73302066433543,8.719901445051123,10.0942352253227,0.302727410158975,85
55025003100,0.01,10.426598467062966,10.122065855930678,10.807929362143414,0.23351905953465565,11
55137960700,0.25,1.6345176548431741,0.1976532521171692,2.897473873417598,0.7468696629746618,191
55137960600,0.1,3.107206632471642,2.6825983375075695,3.396783449047013,0.14920035099211423,81
55137960400,0.37,4.066555273305837,2.1785345871345587,5.648129355012598,0.5003006356855502,368
55025003002,0.02,11.41607691768055,11.29006175342978,11.503974650303677,0.09139433172672352,3
55025002900,0.01,10.596605318240957,10.274878380677277,10.918332255804636,0.3217269375636791,2
55025002800,0.01,10.736689440750512,10.649068475278153,10.824310406222871,0.0876209654723592,2
55025002700,0.01,10.728852645107247,10.16686152666822,11.160684935556636,0.4160346398970288,3
55025002000,0.01,8.388303390807955,7.826846443580745,8.949760338035167,0.5614569472272111,2
55025001502,0.01,9.336552770033881,8.3310588372216,10.108263605327359,0.55660515181589,12
55025013100,0.37,9.364336613324864,4.761529942074947,10.312233330771049,0.754161766958064,138
55025013000,0.1,9.97220993413297,9.467381342994434,10.198898180419157,0.19086303192908,36
55025012900,0.56,8.780157693663586,4.035248250151629,10.517383481396909,1.4221441465770583,228
55025012600,0.56,8.923263189680842,8.336747079465715,9.679805843304369,0.33565549334145944,290
55025012100,0.31,10.4190670880811,8.003614222904634,14.132592256284736,1.3991869368921839,151
55129950200,0.11,0.8861625442959434,-0.12107115119335406,1.3506470264631878,0.26925538291202256,382
55129950300,0.12,2.087323206491572,0.2639884725103776,8.63720723232588,1.8137571456242414,548
55129950100,0.2,1.3051976763163664,0.964953333542527,1.456814719427931,0.13192392639998626,587
55129950500,0.12,2.5367070865740247,-0.38150078814382815,8.64878095359278,2.1452915354676247,327
55129950600,0.09,1.0723276059654103,-0.4026102190127968,6.194758116677044,1.5760754764837404,369
55139002201,0.18,0.1868556005645574,-0.8371921052172405,1.4141653572751234,0.4211631872013429,84
55139001803,0.03,1.181162791643793,0.81176828021535,1.7513633391745795,0.31223593519305864,12
55139001801,0.04,2.094040995471279,1.3582456081845236,2.693569243156224,0.37551511963871503,15
55139002202,0.4,0.6852592419253369,-0.18720734916764067,1.489057121773884,0.39269830237245523,170
55139001804,0.05,0.878573427871126,0.6021420212493713,1.0208538689702042,0.13328849154076203,17
55139001700,0.14,0.6072315216394992,0.1450570407303859,1.3528559140865608,0.28084722879448903,37
55139001600,0.12,0.3275278006463261,-1.4237234556180447,1.1099707772748122,0.389112022756304,58
55139001200,0.01,0.23655636034688976,0.1359245486018231,0.35070324726551244,0.08820228754640143,3
55139001100,0.01,0.618062587635767,0.3396898334726336,1.0642208581272048,0.27362417381908444,4
55139000900,0.02,0.4183623845930367,0.2874282137013774,0.5101282428949375,0.09504189702108543,3
55139000800,0.01,0.7245080899859598,0.4767831244832363,0.9722330554886833,0.24772496550272352,2
55139000700,0.01,0.2783102445257404,0.2783102445257404,0.2783102445257404,0.0,1
55139000500,0.01,0.6686270256404123,0.18820464982234025,1.3901747279696968,0.5194799222968068,3
55025000406,0.02,9.809273757056284,9.687425860578466,9.932523021246512,0.10006540333030013,3
55025001802,0.01,,,,,0
55025013700,0.04,9.848101468728647,9.4399651478843,9.969810833141,0.13741570271174708,15
55025012501,0.05,8.845822055500983,8.483125225931882,9.298871459463898,0.22561708352343496,25
55025011401,0.06,10.43726444214756,9.744324541403733,11.267385251575517,0.4004165292340903,21
55025010903,0.05,9.090765989938737,8.689884540524826,9.470699900933273,0.2678091796714181,10
55025010501,0.03,10.1439235170159,10.03603077946006,10.327516124701177,0.07593664135823662,11
55025001704,0.01,10.868551635827364,10.868551635827364,10.868551635827364,0.0,1
55139000400,0.01,0.25544155585673384,-0.7710041563106061,1.6677767582366387,1.032342356418115,3
55139000300,0.13,1.0096448657199213,-0.28876158226456605,1.687960431128585,0.3639728511612522,78
55139000200,0.01,0.30789623931905963,0.08880842206861263,0.5269840565695066,0.21908781725044701,2
55139000100,0.01,0.8439528422647835,0.7408115308215338,0.9470941537080331,0.10314131144324962,2
55139002100,0.65,0.15821701896841517,-1.700123991843757,1.5562004514481698,0.4821295993926496,302
55139003701,0.01,-0.20878529260557271,-0.22514593809663633,-0.19242464711450913,0.0163606454910636,2
55139003600,0.04,0.028692354721365908,-0.11685865126392048,0.08617742073356102,0.07499081117637899,5
55139003500,0.01,-0.46315821135362445,-0.6971749729368432,-0.2291414497704057,0.2340167615832187,2
55025001605,0.01,10.651225396742246,10.651225396742246,10.651225396742246,0.0,1
55025001603,0.01,,,,,0
55025001101,0.01,,,,,0
55025000901,0.01,9.438629043810705,9.438629043810705,9.438629043810705,0.0,1
55025000407,0.01,9.969689552370351,9.95413028026568,9.985248824475022,0.015559272104670896,2
55025013301,0.03,8.69972394414998,8.599170435278099,8.904462365822011,0.09803338871411674,20
55025013302,0.02,8.646215121288625,8.555326836051512,8.777273076892579,0.07856435320793921,8
55025010904,0.25,9.384259570604922,8.596239716012285,10.713425100313486,0.545520615794972,122
55025012502,0.11,8.8064048748574,8.49170063989311,9.178621565375243,0.189261522042617,29
55025011402,0.13,10.071534173452322,9.509599313471327,11.274010527737264,0.4950975569597258,43
55025001804,0.01,8.869380356131732,6.895044722803427,10.843715989460035,1.974335633328304,2
55007990000,0.05,0.9802003749633414,0.6529086199991876,1.154317401539258,0.12327553298937022,382
55007960100,0.08,0.8614548955512734,0.5041941865129632,1.3571146247238954,0.2266391117260403,442
55007960600,0.06,0.436467424437897,-0.8331541888192519,1.1594313949600559,0.4574471489020742,923
55007960400,0.09,0.08636580807097577,-1.1973315792169872,0.5938607496579501,0.4211029545127465,1339
55007960300,0.03,0.28871526482169063,-0.10527295865279271,0.6380686605758081,0.19512766572483883,420
55007960200,0.11,0.21475070138064134,-1.1906995751186629,1.0454523063614287,0.5281009910632198,858
55139003300,0.01,0.21301659100600565,0.08493461199172431,0.341098570020287,0.12808197901428134,2
55139003200,0.01,0.08958339402844574,-0.018384082359753563,0.14541869514197878,0.053824282877846,8
55139003702,0.12,-0.3042250370577574,-1.1809278228983944,0.3133623398417722,0.38382222298687124,60
55139003400,0.01,0.5058768069692894,-0.050582062898855445,1.0820380606166744,0.4626000605224214,3
55139002400,0.11,0.0032729674217464627,-1.0385698069530933,0.8888656292945016,0.45036737469604915,21
55139003100,0.02,0.005259996367229391,-0.19752677737462554,0.5652012529444282,0.2844243833367323,5
55139002900,0.0,-0.13274544053121853,-0.195588388536509,-0.06990249252592806,0.06284294800529047,2
55139003000,0.01,-0.1717531155033836,-0.3585896747400049,0.2130853244538882,0.22510545223428366,4
55025001705,0.01,,,,,0
55025010502,0.04,10.08124493620019,9.926376783346242,10.361203524827788,0.117904495736271,17
55025001606,0.01,,,,,0
55025001604,0.01,,,,,0
55025001102,0.01,9.995479524838576,9.695010070251888,10.295948979425262,0.30046945458668706,2
55025000902,0.02,,,,,0
55025000405,0.01,9.960292349657182,9.86497960742324,10.041893291441411,0.07287259659570189,3
55025000408,0.01,10.051257611873494,10.0099116235661,10.084195886196648,0.0255869192784597,6
55025991703,0.01,10.093392150835781,6.8606266670502425,11.446906351347867,1.2224372783135156,15
55078940101,0.01,0.4838052450168124,-1.381583618748658,1.8191834832030467,0.7697689751349076,60
55078940102,0.09,1.9628825039029953,-1.5828075728780064,4.593428312956175,1.7572040902834618,879
55139002700,0.0,-0.12028029859821587,-0.12028029859821587,-0.12028029859821587,0.0,1
55139002800,0.02,-0.5018175437040574,-0.7331122892316099,-0.28798000824166614,0.1821432632705584,3
55139002601,0.0,-0.25462056756140616,-1.0482238620673523,0.9391290538554501,0.6541359770432772,9
55139002300,0.39,0.08195420375169021,-1.5485710711095741,1.786090329891919,0.6090383364447853,172
55139001900,0.39,2.096955673483404,-0.6493969889610987,3.3013731715385153,0.5441964239929006,189
55139002602,0.01,-1.0224420513592762,-1.023441602675626,-1.0214425000429266,0.000999551316349656,2
55139002500,0.02,-1.0140615327885225,-1.1661575756154545,-0.8424954468525875,0.13284980324368192,3
55139002000,0.54,0.1328241028354287,-1.3350831309933688,1.9573682419413658,0.663776683549575,195
55025991702,0.1,9.912012335554884,9.407822549377574,10.683369129921811,0.2555234609104578,41
55025002602,0.01,10.345327599479068,10.152445933438676,10.611164282923315,0.1695849099974095,5
55025001402,0.01,10.479908254959648,9.715661058578666,11.518389073509296,0.6200947563891975,10
55025002603,0.0,11.166168973096976,10.78238041781089,11.4173518399652,0.20520227019385684,7
55025011302,0.01,9.74474880258417,9.317296779861415,10.307375096973521,0.29723620986696475,10
55025011301,0.07,9.166939786445276,8.788111200416248,9.72883086982715,0.23521601848336998,19
55025011504,0.03,9.693280094750722,9.686709302377214,9.706137353626499,0.007629408441544302,4
55025012202,0.01,9.641901780998062,9.537633074085992,9.771761994321857,0.07487070325787974,6
55075990000,0.05,2.54900227158851,1.621221851626714,3.6011623314968957,0.43054805779935446,278
55075961400,0.01,3.1950511380207636,1.429398385586682,4.826113466004107,1.074463362215882,13
55075961300,0.01,3.0486078661048683,2.5202713897535145,4.662157362765516,0.5908367626578839,18
55075961200,0.0,2.6905255095690794,1.3627337763196468,3.2943074532390733,0.21699802241862767,132
55075961500,0.01,3.2609914269710476,2.8049855276572946,4.3112223836003984,0.39792553879675807,35
55075961100,0.06,2.432873208542606,1.922174905506406,2.756700359480543,0.21975258512495704,152
55075960900,0.19,2.0308134511664173,0.4197622191566819,3.2190662062790834,0.5990627804816069,305
55075960800,0.06,1.111918003571996,-0.3502564032572686,1.9666910930234953,0.6111366893119803,167
55075960100,0.08,2.439467357155669,2.271800433153111,2.694252134203897,0.07803203337999216,315
55075961000,0.2,2.2061072965385575,1.6549042890175512,2.595718268814823,0.15111519135062218,337
55139001500,0.03,1.1469577782483835,0.5896585528132849,1.7859506896592274,0.4754821864789327,6
55139001400,0.02,1.5237076396733515,0.6083631578964483,2.2397266112693264,0.5250528623447296,6
55139001300,0.0,1.8050049027407926,1.0237931690412774,2.387921600532467,0.5742834871094716,3
55139001000,0.0,0.52260399402781,0.48615095845374295,0.5425291187194566,0.025813473450113145,3
55081950300,0.01,5.38571113743871,4.8575959510846385,5.862159177729259,0.2651658643561831,30
55081950600,0.02,4.1246314056048385,3.3363424869127916,5.222261398660963,0.6168670943437768,18
55081950700,0.22,4.6372037484749775,3.5756398688840307,5.618246649416344,0.5545240009089777,405
